Classification,Orbital period,Transit Duration,Transit Depth,Planet radius value,Planet Insolation Value,Planetary Equilibrium Temp.,Stellar Effective Temp.,Stellar Surface Gravity,Stellar Radius
1,4.5063838,2.0392007,12522.96137,5.5521734,17.943561,524.924579,3477.0,4.74303,0.493576
1,6.7822781,2.6460451,10143.24503,9.0508641,114.1304957,833.6239348,5225.0,4.5,0.882285
1,6.5440665,3.777,6060.0,14.1513,318.224,1176.0,6232.0,4.03,1.76
1,2.5128483,2.5536063,18573.96556,12.8342008,623.3463235,1274.389252,5744.0,4.51952,0.924044
1,2.2001583,1.7564486,1295.598544,2.5006782,164.3262502,913.1591724,4250.0,4.58048,0.705729
0,5.547485,5.412,3350.0,11.48,3368.08,2122.0,7397.0,4.1,2.04
1,19.9676936,6.280493,6084.343543,10.0136343,78.6890952,759.6234924,5857.0,4.26,1.26949
1,1837.889731,5.1231542,784.5879336,2.231604,22.7830749,557.2150449,5256.0,4.55251,0.795285
1,739.2389832,19.1259714,3106.767563,6.2876421,0.362353,197.8803761,5611.0,4.37718,1.0692
1,748.0739416,5.0652033,4627.310559,9.5710516,1.0296947,256.91938,6762.0,4.39031,1.37387
0,48.5340395,6.661,62170.0,26.827,0.0730269,144.0,5937.0,4.44855,1.03
0,48.5338626,6.137,4730.0,7.9008,2.2453,341.0,5937.0,4.44855,1.03
1,45.5221456,4.3839392,3028.545328,9.7055757,51.0073705,681.5974916,6303.91,4.11765,1.61034
1,29.0902271,4.6769826,37562.33327,12.1826517,2.600601,323.8830195,3854.0,4.63619,0.617863
1,10.0205998,5.7591694,8218.144287,11.7679183,211.7916534,972.9644217,6038.0,4.35513,1.27527
1,3.0566277,2.3926375,12517.52035,12.5182693,606.6634527,1265.775565,5735.0,4.41,1.03865
1,1.3666563,1.967,21070.0,15.437,1310.22,1676.0,5790.4,4.44,1.02
1,1.6091845,1.63,13450.0,16.7675,1054.66,1587.0,6393.0,4.24,1.43
1,3.8404319,5.242,3580.0,12.3434,1599.92,1761.0,5909.0,4.42,2.04
1,4.3247708,4.267,6380.0,17.0257,1080.87,1597.0,6457.0,3.9,2.13
1,5.72226,2.648,25549.0,12.8433,37.0251,687.0,4233.2,4.64,0.73
1,9.6246665,4.297,10230.0,12.3182,121.918,925.0,5473.0,4.26,1.2
1,5.4774433,5.277,9010.0,20.3433,1506.5,1735.0,6942.0,3.94,2.09
1,3.65688,3.542,7040.0,12.8031,903.013,1527.0,6239.0,4.15,1.53
1,4.1536624,1.702,12310.0,12.7595,278.886,1138.0,5818.8,4.24,1.09
1,8.1587261,4.288,15337.0,12.7393,209.118,1059.0,5600.0,4.50501,1.0
1,5.4161129,3.385,14310.0,13.3752,232.397,1087.0,5652.0,4.36,1.1
1,7.8181434,4.98,3650.0,9.95177,266.851,1125.0,5549.0,4.0,1.64
1,5.4053583,4.859,6770.0,13.4237,857.119,1507.0,6410.0,4.14,1.59
1,3.3489038,3.3546298,10987.17477,13.011038,740.224566,1330.333793,5711.0,4.27,1.2295901
1,4.1933422,1.8220996,4804.157266,11.5425702,1300.312519,1531.551784,6405.0,4.13,1.6277601
1,2.2920348,3.1812507,10585.2906,13.2497142,1637.205807,1622.353794,6208.0,4.31,1.26526
1,1.888231,3.6693894,4358.326088,14.4776426,14536.66267,2800.502262,8549.0,4.11,2.12128
1,1.82069,3.049,12340.0,15.6593,2440.7,1958.0,6155.0,4.24,1.35
0,3.39829,2.634,4340.0,7.06633,662.808,1413.0,6271.0,4.45,1.09
1,4.2337078,2.008,7690.0,19.6222,822.444,1491.0,6333.7,4.21,1.46
1,3.9227122,2.555,11953.0,7.23153,235.573,1091.0,4800.0,4.53527,0.64
1,2.5441537,2.128,6780.0,10.5577,476.965,1301.0,5652.0,4.2,1.31
1,5.17958,4.524,7620.0,14.829,669.018,1416.0,6116.0,4.07,1.65
1,4.5768651,3.5592795,10869.49031,19.1571223,1547.101386,1599.555979,6687.0,4.09,1.78295
1,4.2042078,2.124,12080.0,12.1025,355.909,1210.0,6781.0,4.54,1.07
1,2.8240691,3.808,8970.0,17.7861,4913.69,2332.0,8004.2,4.2,1.84
1,2.3447752,1.814,15340.0,13.4487,320.327,1178.0,5515.0,4.39,1.04
1,1.3372349,1.7026098,1226.676056,3.0265786,886.9841113,1391.870113,5111.9,4.5,0.860256
1,4.1117731,2.1575648,22017.88535,15.4112805,268.7176151,1032.627731,5424.8,4.49,0.916164
1,2.278575,2.159825,13638.95888,14.7731999,775.8848566,1346.074411,4879.0,4.5,1.21163
1,3.8537616,3.392,18650.0,14.7144,471.61,1298.0,5697.0,4.39,1.06
1,0.7920646,0.466,1464.0,12.9674,1013.69,1571.0,5422.0,4.42223,0.98
1,2.8786641,2.207,8710.0,12.863,471.142,1297.0,6017.0,4.22,1.35
1,3.8186276,4.282,3240.0,11.3749,1200.24,1639.0,6090.0,3.88,2.03
1,5.6107737,6.3384834,6651.689917,18.3701736,1486.857896,1583.751778,6013.5,4.17,2.21327
1,3.2633165,5.2814337,5011.572503,15.0902486,3163.376222,1912.746699,6561.0,3.93,2.08347
1,4.5111234,4.525,11170.0,18.5483,1085.35,1599.0,6540.6,4.26,1.71
1,4.4352884,1.89,6410.0,11.2110231,196.663,1365.123239,6245.0,4.24,1.38
1,2.3506186,2.369,15940.0,12.801,570.233,1361.0,5593.0,4.46,0.97
1,0.9466787,1.09,16490.0,14.6661,1220.35,1646.0,5707.0,4.39,1.07
1,3.4158668,1.9196262,2841.782553,19.3376794,2831.386993,1860.456661,5986.0,3.66,2.19052
0,1.13305,1.073,100.0,2.16887,925.999,1536.0,5883.8,3.77,2.1
0,1.6563738,1.741,246.0,1.42047,1000.88,1566.0,5614.1,4.34,1.02
0,6.0988471,5.408818,8857.728415,24.9943945,1423.581832,1566.626104,7023.2,4.11,1.82219
0,1.57363,2.558,710.0,7.59717,18801.9,3262.0,5342.5,4.01,1.66
0,10.8458712,3.379,3120.0,21.6846,878.752,1516.0,6670.3,4.29,2.56
0,3.6473383,4.4572847,162.7642577,1.9083777,1104.889375,1470.447248,5928.0,4.24,1.47579
1,4.6211026,3.882,11700.0,15.4381,948.955,1546.0,6531.7,4.29,1.45
1,2.0727598,2.619,14761.0,14.2954,1414.87,1708.0,5640.0,4.43703,1.13
1,4.829406,2.6761872,8222.9837,19.9103402,1628.923267,1620.298038,5877.5,4.18,1.95583
0,6.89132,5.369,5940.0,11.3151,673.704,1419.0,5488.0,4.14,1.41
0,0.6923563,0.803,810.0,10.6207,14950.4,3080.0,6422.1,3.86,1.85
1,4.9064175,6.5416975,1704.657675,9.7548163,1908.197503,1685.681732,7119.5,4.14,1.98083
0,16.3152,1.992,2500.0,2.23088,26.312,630.0,3625.0,4.81,0.31
0,0.88958,1.844,1240.0,3.8492,4433.23,2273.0,5586.2,4.21,1.11
0,14.5187891,2.897,429.0,3.60283,43.2598,714.0,5844.8,4.13,1.79
1,1.1630372,1.4568603,409.6006588,8.4237328,49141.01224,3797.35128,6495.0,3.32048,4.0595698
1,5.3418199,4.99,330.0,5.7387,1467.54,1724.0,6466.2,3.7,3.28
0,1.76447,2.749,2640.0,27.921,17578.1,3207.0,8049.0,3.3,5.08
0,12.6534664,4.0982077,27095.43995,20.5105778,106.7171624,819.7441326,5394.6,3.77,1.18915
1,0.6466988,1.0248899,1063.700888,5.8435673,18610.09807,2978.906794,6308.3,4.0,1.71404
1,0.6227257,1.0110042,565.9410837,6.3159749,35846.75819,3509.394743,6390.7,3.83,2.30849
0,2.6855915,2.0491187,488.2401788,3.5729712,1856.700481,1674.191806,5796.0,4.14,1.51715
1,14.278122,8.6972718,827.9264426,8.3566078,91.6541814,789.1468373,5105.0,3.39182,2.90324
1,2.5599667,2.9695871,11049.75947,17.5040682,2669.43482,1833.262183,6432.2,4.11,1.56996
0,3.217824,1.735,1288.0,5.84702,227.191,1081.0,5418.0,4.17,1.67
1,4.7631,1.838,850.0,4.06445,184.105,1026.0,6105.1,4.12,1.48
0,17.0614756,3.384,2730.0,17.1048027,425.8669904,1158.612592,9184.7,4.09,2.14183
0,6.0783344,4.8904528,16168.28891,16.9877965,235.1310083,998.7280008,8719.5,4.08,1.0
1,10.2150168,1.9683066,994.1089045,1.4777754,7.4195034,420.9334696,3763.0,4.83739,0.447336
0,9.27898,6.514,9020.0,15.0807,1058.72,1589.0,5898.8,4.08,1.45
1,17.1725007,5.016,3610.0,9.89011,107.942,897.0,6617.0,4.21,1.41
0,6.1110945,4.2566318,1098.152672,5.873208,249.203041,1013.346762,5725.0,4.54,1.07235
0,0.5646193,1.295,510.0,3.01498,8493.1,2674.0,6237.0,4.24,1.3
1,104.8729635,6.554,12183.0,10.223,2.75278,358.0,5350.0,4.52347,0.88
0,3.7899524,5.5268401,4345.437343,11.7871267,602.1590809,1263.419453,5579.5,4.22,1.10456
0,6.6570835,5.285,7164.0,14.8934,528.884,1336.0,5805.6,4.13,1.73
0,3.9416903,2.537,12840.0,19.6321,1460.48,1722.0,6190.4,4.15,1.48
1,4.0337201,3.48,2868.0,11.5159,1910.26,1841.0,7369.0,4.27,2.22
1,3.1056464,1.772,800.0,13.2277,949.504,1546.0,7804.8,3.78,4.44
0,7.72433,8.03,7120.0,20.0285,1173.53,1630.0,6249.4,4.19,2.32
1,1.8359766,1.062,1073.0,5.11603,573.168,1363.0,6311.5,4.17,1.61
0,1.10833,2.288,1060.0,4.58274,4415.23,2270.0,5972.0,4.08,1.4
1,8.1382222,3.2797025,3852.029987,6.1757682,115.8275563,836.7056912,5414.0,4.438,0.951985
1,9.1270519,3.549,4568.0,8.34235,147.466,970.0,5400.0,4.43,1.18
1,3.098367,1.963,496.0,2.47118,328.067,1185.0,5400.0,4.43,1.18
1,2.7435213,1.8047048,1518.901285,22.0496668,22630.15531,3128.179266,7896.3,3.6,3.9611499
0,2.3330349,3.005,2795.0,15.6213,12107.6,2951.0,5986.5,4.32,1.56
0,1.79988,3.518,180.0,3.32197,6540.68,2505.0,6136.9,3.85,2.46
1,17.3057923,4.1729767,2807.066874,12.4978402,525.9409472,1221.388975,6995.5,4.1,2.2275901
0,6.40938,2.356,280.0,10.1474,50.0267,740.0,4650.0,2.54,8.3
0,723.8345008,7.382946,3119.298369,13.1361697,1.3572621,275.2869842,5463.0,3.77778,1.94771
1,1071.089845,2.1734134,865.169438,2.2407785,1.3880259,276.8338183,4755.33,4.62683,0.701499
1,52.9781419,4.7965246,6347.269096,11.4471492,30.2653161,598.2132842,6461.8,4.35,1.33031
1,5.8492379,3.257,109.0,1.18919,389.669,1237.0,6461.8,4.35,1.33
1,1134.672396,8.6844623,11679.21595,11.7582195,8.6347102,437.2015486,5842.0,4.39929,1.0735199
1,11.5778362,3.8772499,217.3994918,1.5422129,99.9013415,806.3295569,5739.0,4.51,1.02607
1,27.5920718,3.2743016,555.3352929,2.7050278,31.3830711,603.6616824,5739.0,4.51,1.02607
1,3.0565259,4.145,8800.0,15.1633,1438.0,1715.0,5981.0,4.07,1.6
1,2.6162769,1.134893,1120.601418,1.0972867,19.1060128,533.2271643,3352.0,4.8984,0.325635
1,4.8099755,6.696,6965.0,22.6223,2029.17,1869.0,6417.0,3.7,2.65
1,3.3491408,1.207,7210.0,5.37673,31.0153,657.0,3223.0,4.89993,0.32
1,6.8161105,2.718,1377.0,2.98458,86.7877,850.0,5175.0,4.54,0.84
1,2.4590369,1.862,1179.0,2.74738,301.374,1160.0,5175.0,4.54,0.84
1,25.3369848,3.214,1330.0,3.23582,25.3267,624.0,5175.0,4.54,0.84
1,7.4355709,2.3450321,1310.680316,2.2761564,26.0757607,576.3403106,4218.9,4.67,0.622512
1,15.3468182,6.425,665.0,3.99579,126.052,933.0,5588.0,3.92293,1.8
1,1.7386695,1.1898354,13710.7615,9.455763,418.9214934,1153.859448,4746.0,4.52746,0.820258
1,5.633477,4.132,5651.0,13.2583,588.518,1372.0,6412.8,4.09,1.7
1,3.9415041,2.866,21330.0,13.8352,321.85,1179.0,5729.0,4.52,0.92
0,0.4487349,2.8757897,3572.032803,5.8054498,928.877466,1408.021727,3975.0,4.62844,0.627144
1,2.8758831,3.14,3152.0,8.33267,1095.91,1602.0,6084.0,4.17,1.46
1,8.8720542,3.6593396,6144.296801,11.9849813,343.7177625,1098.17169,6042.0,4.15,1.47996
1,7.1925327,2.551,1180.0,2.5719,75.7071,821.0,5050.0,4.59,0.77
0,1.46329,2.431,750.0,3.54656,3541.21,2149.0,6168.0,4.29,1.28
0,0.77871,1.458,670.0,6.16036,10057.7,2789.0,7751.0,4.0,2.25
0,2.57134,3.824,920.0,10.7406,5344.87,2382.0,7125.0,3.54,3.56
0,51.94509,8.094,2534.0,0.705818,4.34593,402.0,3203.0,5.01682,0.23
1,5.7156075,4.0584797,12240.92988,13.6015651,503.1185454,1207.917661,6664.0,4.44,1.18444
1,18.8243063,4.397,1915.0,8.51397,90.9855,860.0,7014.0,4.05,1.95
0,2.89453,3.327,550.0,6.20845,9411.16,2743.0,9714.0,3.98,2.68
1,1.261045,1.246,384.0,4.24615,1770.66,1807.0,6549.0,3.89,2.18
1,11.1516668,4.623,580.0,2.91771,206.982,1056.0,6319.0,4.38,1.19
1,5.5470937,3.4350999,550.6948044,2.8717764,464.0413077,1183.747051,6319.0,4.38,1.1913199
1,11.2479927,3.142,1277.0,4.96692,106.719,895.0,6308.0,4.19,1.48
1,43.8297863,4.3011392,647.2685163,2.8243863,15.6569489,507.3369958,5605.0,4.39973,1.03654
1,3.8608551,2.571,14670.0,11.2224,163.361,995.0,5019.0,4.43,0.92
0,1.37477,1.601,960.0,3.0101,1122.82,1612.0,5825.0,4.44,1.02
0,2.41872,2.685,1160.0,7.23529,1660.52,1778.0,6535.0,3.9,2.16
1,12.0135752,4.274,1171.0,3.7307,143.432,964.0,6178.0,4.33,1.23
0,4.1207509,2.158,973.0,7.46471,2466.19,1963.0,9953.0,4.09,2.38
1,9.07763,5.928,5912.0,12.6842,388.441,1236.0,6125.9,4.03,1.72
1,1.4971447,2.4024159,16266.2492,16.2528494,2643.654975,1828.819919,6081.0,4.31,1.2431901
0,7.4072602,3.019,14765.0,14.7857,258.039,1116.0,5887.0,4.35,1.14
1,13.7905315,3.301,1140.0,2.60168,29.035,646.0,5021.6,4.6,0.76
1,5.30329,3.707,1200.0,11.7443,473.142,1299.0,6054.7,3.41,3.48
1,4.2529842,3.138,283.0,2.26991,636.914,1399.0,6222.5,4.06,1.45
1,13.5970194,2.781,604.0,2.03572,41.8338,708.0,5985.0,4.59,0.88
1,1.1633325,1.7800569,384.9566815,5.5717234,102177.3532,4559.932477,11265.0,4.07,2.61707
0,3.7543552,1.878,470.0,4.6716,931.407,1539.0,8398.0,4.27,1.75
1,0.7363132,0.6736853,1322.546105,1.5332682,117.7581671,840.1706554,3358.0,4.438,0.351676
0,2.2657506,3.419,388.0,8.00485,18671.1,3256.0,10125.0,3.62,4.14
0,1.45655,1.51,580.0,1.83776,436.167,1273.0,4475.0,4.59,0.7
0,4.04163,1.719,3100.0,13.1608,304.098,1163.0,6895.0,3.87,2.36
1,21.07626,2.124,1890.0,11.6504,31.6166,660.0,7577.0,3.9,2.46
1,8.8036803,2.997,8360.0,8.9006,72.699,813.0,5701.0,4.47,0.94
1,8.8128067,2.325,787.0,2.33219,52.4568,749.0,5491.0,4.5359,0.88
1,7.7690887,2.6251447,1416.791208,2.3663308,12.6577686,481.070845,3700.0,4.70036,0.542573
1,5.9214229,2.4606208,140.4285921,1.0470381,122.1004834,847.8110943,5268.0,4.56138,0.823126
0,5.6492853,4.0424046,44346.55998,26.5608527,405.0881542,1144.213679,5963.0,4.31132,1.21025
1,6.3839247,1.5808909,358.7464972,2.2843976,301.4805095,1062.758433,5849.0,4.33017,1.16353
1,5.6739336,2.8074156,641.2779235,2.587582,265.3024804,1029.331059,5873.3,4.46212,1.00286
1,53.1991439,6.2024225,591.4602835,2.8396233,16.568599,514.56613,5729.0,4.32178,1.15632
1,177.5830512,4.7901443,456.0908234,3.5953731,9.1603487,443.7085028,6594.0,4.16825,1.59978
1,4.7981694,2.1425123,1051.067588,2.3133532,47.3415434,669.0065237,4065.0,4.59496,0.667797
1,10.3563596,3.4814933,923.942127,2.4103206,48.1191014,671.7367777,5149.6,4.6,0.772148
1,35.1257472,2.839,2066.0,3.17021,3.78846,388.0,5149.6,4.6,0.77
1,21.0153047,4.315,2072.0,3.78219,28.033,641.0,5149.6,4.6,0.77
1,6.1155829,1.941,322.0,1.56167,152.993,979.0,5284.0,4.54246,0.85
0,6.2772478,1.5325014,910.5215536,2.5385441,105.278027,816.9663784,5244.0,4.58339,0.800741
1,1.4923179,1.1558314,669.71826,1.2607994,84.6732757,773.6710387,3577.0,4.75448,0.480553
1,9.3174113,1.7011801,1790.554621,2.0623382,7.3649163,420.1570972,3577.0,4.75448,0.480553
1,22.4586196,7.1989719,445.0003089,2.1229458,33.8973151,615.4050768,5493.0,4.43001,0.978381
1,63.5809449,3.6561358,1446.502964,3.0597346,3.1507778,339.8006415,4868.0,4.61964,0.72252
1,10.5054362,2.4850401,1320.601625,1.947929,8.2567001,432.3359777,3742.0,4.72382,0.515547
1,5.1097197,1.6354976,540.1814411,1.3996848,21.5855207,549.743853,3742.0,4.72382,0.515547
1,30.2004765,4.517,520.0,2.6056,33.1236,668.0,6004.0,4.36245,1.15
1,17.969639,4.238817,1231.038152,3.0570342,14.1574455,494.7274115,4410.0,4.507,0.767286
1,6.0784031,2.117,1810.0,2.07448,15.739,554.0,3630.0,4.76664,0.47
0,8.1490285,2.3210553,2850.679511,2.5781465,8.990204,441.633629,3630.0,4.76664,0.466766
1,41.7540004,4.491,820.0,2.75297,7.9761,468.0,5337.0,4.48036,0.91
1,20.261655,2.9685197,612.9485468,2.4206095,30.2935939,598.3529678,5337.0,4.48036,0.914083
1,124.72987,7.2967692,1781.916002,3.5130935,1.7337719,292.6629465,4902.0,4.5026,0.831423
1,49.9950015,5.109,1080.0,2.65286,5.92112,434.0,5274.27,4.61038,0.78
1,230.92212,15.8602661,284.9247434,3.6785805,10.5095659,459.2148716,6395.0,3.89312,2.1204
1,177.2188871,5.5590645,294.429628,2.0323111,3.4452852,347.4769843,5809.0,4.33351,1.15025
1,4.3032642,2.5737232,710.7656808,2.66568,195.793,1042.0,5468.73,4.37458,1.05
1,53.8108713,4.2655099,965.1696621,2.2249096,3.0646979,337.4556203,4455.0,4.55621,0.730261
1,18.7931749,1.09889,1844.698547,1.7151271,1.8563658,297.7046646,3457.0,4.84825,0.376775
1,17.664866,2.7644951,736.3925122,1.2984859,3.5982457,351.2711274,3746.0,4.76979,0.463205
1,28.1722501,3.3983448,950.5653623,1.4475246,1.9311199,300.6575117,3746.0,4.76979,0.463205
1,3.1190716,1.1585974,2964.582891,1.6229796,10.0845871,454.5004101,3285.0,4.98992,0.247331
1,6.3878202,1.4551851,5857.01647,2.041471,3.8775285,357.8973634,3285.0,4.98992,0.247331
0,1.7890217,1.9190564,391.6251669,1.6741803,554.8261181,1237.824214,5264.0,4.59586,0.791524
0,19.5078657,4.603,1770.0,3.92839,61.4917,780.0,4316.0,4.56,0.71
1,9.0105414,1.8443264,4125.0713,2.1513682,3.3568205,345.2246743,3275.0,4.438,0.330146
1,23.6573994,2.308778,1180.935057,3.0681221,23.5564568,561.884745,5535.0,4.57126,0.846615
1,9.0753271,3.6156842,586.9172699,2.5831328,122.8680194,849.1403218,5619.0,4.44,0.997589
1,6.7060238,1.6782365,542.9365808,2.12647,100.7791488,808.0950027,5292.0,4.58201,0.807811
1,2.6620728,1.7235054,220.9994213,1.2172175,267.4349792,1031.393291,4884.0,4.54,0.799716
1,20.2926468,3.7402567,319.9395199,1.7004976,17.826244,524.0644631,4884.0,4.54,0.799716
1,3.2723118,1.815,464.0,1.46772,133.517,947.0,4907.0,4.62,0.72
1,5.904369,2.653,351.0,1.35959,85.3357,846.0,4907.0,4.62,0.72
1,15.1808746,2.808,689.0,1.86864,18.1396,574.0,4907.0,4.62,0.72
1,1.9803146,1.66,306.0,1.16969,301.491,1160.0,4907.0,4.62,0.72
1,9.56111,3.0128111,381.556764,1.6790876,40.5800926,643.7214903,4907.0,4.62,0.723757
1,15.9152686,1.1393111,652.5574248,2.2277479,23.4115602,561.0187018,4718.0,4.49012,0.821067
0,0.6332593,0.8622011,1191.45972,5.3027904,4030.751248,2032.199073,5590.0,4.45374,0.976212
1,2.45457,2.39,19250.0,14.183,508.468,1322.0,5565.0,4.45,0.97
1,0.67249,1.801,7890.0,15.7288,14429.0,3053.0,6647.0,4.12,1.7
0,32.76639,6.089,500.0,3.20531,38.3962,693.0,6073.0,4.21,1.39
0,1.2680452,1.027,538.0,2.24707,504.879,1320.0,5477.0,4.46,0.95
1,14.0120582,5.9348633,751.5203056,4.4835127,335.0295174,1091.165227,7184.0,4.25,1.58046
1,155.8237,10.641846,1164.400609,5.5521957,156.5032302,902.0914695,7184.0,4.25,1.58046
1,6.2099619,4.49,4090.0,14.369,1293.02,1670.0,6382.0,3.9,2.1
0,3.6944323,4.915,312.0,3.05838,5824.87,2433.0,8153.0,4.09,2.11
0,5.3089937,5.876,531.0,3.29803,2090.71,1883.0,6927.0,4.18,1.65
0,28.6620782,4.351,2600.0,12.4971,119.851,921.0,6280.0,4.05,1.72
0,2.34483,1.417,370.0,4.2647,580.577,1367.0,6398.0,3.89,2.13
1,7.2008611,2.03,50063.0,12.0629,9.67439,491.0,3606.0,4.74,0.5
1,5.7998189,1.014374,8567.339022,2.6346124,3.7367095,354.6027378,3179.0,4.99978,0.240233
1,3.5852284,3.0197224,16909.22854,14.5431829,547.1719916,1233.532835,5852.0,4.40684,1.06725
1,10.3088514,3.8012836,2122.245998,4.0217464,66.7917777,729.1224998,5432.0,4.56341,0.843702
1,3.5539283,3.6341388,9368.38877,21.2028076,2276.295019,1761.679443,6184.0,3.9042,2.0085199
1,5.0316347,5.265,4912.0,15.3999,1248.65,1656.0,6350.0,3.87,2.16
1,1.306188,1.4177746,24746.27944,16.758883,1025.50219,1443.289405,5489.0,4.59342,0.820181
1,5.5080682,2.6399995,21584.75732,10.7299795,82.2406616,768.0533689,4790.0,4.58765,0.740113
1,16.3413889,5.3764481,372.0970618,2.629079,86.231465,777.2060824,5991.11,4.37711,1.12506
1,4.627664,2.306,6190.0,14.3694,1038.78,1581.0,6727.6,4.22,1.55
1,23.5199045,3.222,1243.0,2.30502,10.453,500.0,4566.4,4.93,0.67
1,7.7565534,2.4341043,286.2558604,1.1359985,37.2050274,629.8978948,4566.4,4.93,0.672062
1,5.0052605,4.9057646,7641.404098,13.6314528,746.902456,1333.324077,6115.0,4.16703,1.46701
1,1.8468345,2.565,13237.0,16.4012,1845.3,1825.0,6352.0,4.27,1.36
1,3.2440454,3.6774272,15011.9382,21.0498466,983.3097556,1428.210878,5703.0,4.16,1.38951
1,3.8266587,2.0605848,1181.81543,2.4536347,81.1071602,765.3931102,4175.0,4.54,0.716312
1,9.2292078,2.817,1606.0,3.21883,37.6631,690.0,4406.0,4.50428,0.77
1,95.8531625,5.024,5975.0,5.95763,2.69104,356.0,4406.0,4.50428,0.77
1,2.7884723,2.9462464,14467.6854,13.9432645,850.6754194,1377.402036,5833.0,4.35385,1.12956
1,7.8519082,1.6318726,3873.959149,2.1705803,4.8904688,379.2777558,3384.0,4.87998,0.34388
0,1.4821845,2.5956827,16269.25628,27.5079498,4005.675856,2029.031084,6835.31,4.37191,1.31284
1,1.4013784,1.7042715,19735.20013,13.9977478,917.4100949,1403.655812,4984.0,4.41028,0.934977
1,18.5537012,3.438,448.0,1.57606,25.0891,623.0,5346.2,4.6,0.8
1,9.695961,2.772,122.0,0.808552,66.2914,794.0,5346.2,4.6,0.8
1,2.4706114,1.794486,14310.71598,13.7703405,817.5658193,1363.799199,5854.0,4.45,1.01613
1,18.2616878,3.434,971.0,2.85973,57.4643,767.0,5674.0,4.49483,0.94
1,9.3004351,2.3510062,1595.208863,1.5550304,4.6279256,374.0815959,3472.0,4.86042,0.363966
1,5.5899401,5.032,3840.0,12.1202,1816.63,1818.0,7437.0,4.09,1.95
1,37.3415931,5.351,766.0,2.1417,12.9381,528.0,5452.0,4.53224,0.88
1,10.2611329,7.369,1900.0,12.2521,515.939,1327.0,6202.0,3.63,2.78
0,5.8924856,3.134,4530.0,17.4655,1958.56,1853.0,7272.0,4.0,2.13
1,26.2049782,5.8635323,5593.182178,10.15497,68.292759,733.1847347,6115.0,4.25,1.3363301
0,23.48522,3.546,6020.0,14.0152,62.0856,782.0,5930.0,4.11,1.51
1,0.5842495,0.559,1041.0,5.50799,1217.74,1645.0,6020.0,4.18,1.34
1,26.2851404,2.7692779,975.2076991,3.082863,29.1144876,592.4436342,5821.0,4.44094,0.96445
0,2.2263798,2.863,1270.0,6.51393,2064.9,1877.0,6446.3,4.03,1.84
0,15.64643,7.75,6010.0,16.1126,323.367,1181.0,5660.0,3.86,1.95
1,3.3772835,3.6434514,7216.496136,15.3058361,2195.787933,1745.891892,6688.0,4.11,1.73235
0,2.7180835,6.1842922,329.1728205,4.2423946,3009.107559,1888.987906,5668.0,3.76,2.1805999
1,3.8240826,2.5172521,10096.10986,16.0547024,1005.894626,1436.342039,6243.0,4.24,1.38719
1,3.7246883,3.078,3320.0,10.8811,686.503,1426.0,6144.0,4.02,1.74
0,8.4249043,2.311,21600.0,15.0361,92.8193,864.0,5756.0,4.51,0.93
1,8.6007557,3.304,5090.0,10.7988,81.4989,837.0,5389.0,4.06,1.5
1,34.5059318,3.8206653,17387.98342,10.4625162,9.5814512,448.7222169,5025.77,4.66348,0.801736
1,17.3890454,2.6516541,2971.753227,6.4840125,23.8921547,563.8759593,5025.77,4.66348,0.801736
1,2.2390502,1.64,490.0,2.73215,640.033,1401.0,6021.0,4.29,1.25
0,1.5873866,1.51,110.0,1.09083,466.553,1294.0,5028.0,4.55,0.81
0,12.9773004,4.391,997.0,7.75284,1521.69,1740.0,6610.0,4.14,1.66
1,5.2132496,3.765,750.0,3.72907,657.521,1410.0,6318.0,4.2,1.47
1,5.1354577,3.716,353.0,3.3405,882.558,1518.0,6515.0,3.97,1.99
0,23.0531698,1.228,2940.0,9.12613,7.85406,466.0,5752.0,4.3,1.19
0,37.83633,5.713,8240.0,13.5094,80.1971,833.0,6641.0,4.38,1.26
1,8.2148505,3.839,3140.0,10.4375,216.17,1068.0,6183.0,4.0,1.81
0,3.1385875,3.541,584.0,4.70639,17444.7,3201.0,6278.0,4.08153,1.55
1,9.2786686,4.577,527.0,2.23168,240.688,1097.0,6018.0,4.39,1.12
0,0.6856225,0.751,723.0,3.35129,2492.49,1968.0,5829.0,4.41,1.06
1,2.9601848,2.014,960.0,4.21067,463.247,1292.0,6069.0,4.24,1.33
1,4.4379727,4.7176624,16222.5125,20.3565337,944.8725135,1414.044424,5967.0,4.08,1.5696599
1,7.8914271,4.2653156,9822.000249,12.9299942,278.9767986,1042.345681,5883.0,4.25,1.27992
1,3.5224751,3.2804955,8602.325645,15.9014832,1423.867941,1566.704813,6179.0,4.11,1.5817
1,3.024111,2.7209657,7558.641109,12.0899079,1227.384425,1509.610478,6041.0,4.22,1.36388
1,15.1689723,2.0633315,7818.547558,11.7952966,83.3855897,770.7126737,5713.0,4.34,1.12898
1,0.4384814,0.5192935,486.4774785,0.6505972,155.7120176,900.9491556,3146.0,4.438,0.284538
1,8.3522143,1.6637119,3924.642229,1.8017268,3.0609406,337.3521453,3146.0,4.438,0.284538
1,260.1740061,24.0527095,4747.959592,11.3192423,3.9769164,360.169028,5739.0,4.03,1.62762
1,8.379057,2.899,2930.0,4.97002,85.2468,846.0,5574.0,4.51,0.91
1,3.5484481,4.5123025,7022.005689,15.2165016,1875.011742,1678.304455,6295.0,4.03,1.78185
